"ensembl_gene_id"	"hgnc_symbol"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000165030"	"NFIL3"	-0.0223623416562434	3.44421487964367	0.0160956744803573	0.917905591211503	0.999984409927665
"ENSG00000165046"	"LETM2"	0.00287838434670767	3.06942829578805	0.00113479099696764	0.990953018307051	0.999984409927665
"ENSG00000165055"	"METTL2B"	-0.00870111840668053	4.79282259344485	0.0172260611679825	0.945435987334724	0.999984409927665
"ENSG00000165060"	"FXN"	0.0482128717207403	3.26613852286096	0.399718422641844	0.835492973471684	0.999984409927665
"ENSG00000165061"	"ZMAT4"	-0.0872352228663347	5.50114545668245	0.593716986246755	0.448159017094859	0.999984409927665
"ENSG00000165072"	"MAMDC2"	-0.163245191731798	2.52618396934017	1.17963300094539	0.623371400945844	0.999984409927665
"ENSG00000165084"	"C8orf34"	-0.119823335723051	3.81232418897704	0.715368616950987	0.52550745403688	0.999984409927665
"ENSG00000165091"	"TMC1"	0.350130347632219	1.64716865606339	2.47443438887609	0.517888602014437	0.999984409927665
"ENSG00000165092"	"ALDH1A1"	-0.145120143499305	5.19617595003385	0.860401795607641	0.362437545051383	0.999984409927665
"ENSG00000165097"	"KDM1B"	0.0751583945401517	4.91785115531333	0.525320857377848	0.535803665274689	0.999984409927665
"ENSG00000165102"	"HGSNAT"	-0.0776497371743048	6.33608382615917	1.29150905841267	0.29650789094552	0.999984409927665
"ENSG00000165113"	"GKAP1"	0.162520542311439	3.91082725564038	3.30355909117655	0.357790776551844	0.999984409927665
"ENSG00000165115"	"KIF27"	0.0333419578943912	4.12328727377198	0.148702760721412	0.839768132249957	0.999984409927665
"ENSG00000165118"	"C9orf64"	0.017015732816442	3.11034005881365	0.0255843719255697	0.945527529362355	0.999984409927665
"ENSG00000165119"	"HNRNPK"	0.0416638113386563	8.12514964192645	0.889340756400245	0.354621867968264	0.999984409927665
"ENSG00000165124"	"SVEP1"	0.0267306366661813	4.69788459424639	0.0111154296439801	0.91687066139288	0.999984409927665
"ENSG00000165125"	"TRPV6"	0.0363330796812095	1.93759708280072	0.00476845916010446	0.945492372438855	0.999984409927665
"ENSG00000165138"	"ANKS6"	-0.0790567648160736	4.96982048493327	0.639733093956152	0.51320617555552	0.999984409927665
"ENSG00000165152"	"PGAP4"	0.0768743855198415	6.67242895325166	2.3389697143705	0.230214854704653	0.999984409927665
"ENSG00000165156"	"ZHX1"	0.112374914585039	6.61711972374516	4.48640839883471	0.0894483273823117	0.999984409927665
"ENSG00000165164"	"CFAP47"	0.496454158459002	2.60001581154738	3.52001634135079	0.100855759788082	0.999984409927665
"ENSG00000165168"	"CYBB"	0.448642757900984	4.07512630218502	1.79597033587809	0.192175295479992	0.999984409927665
"ENSG00000165169"	"DYNLT3"	0.119937550887176	5.93900410618409	1.2920167608589	0.26638456060022	0.999984409927665
"ENSG00000165171"	"METTL27"	0.0232498487919306	1.62483805595731	0.0117518180534703	0.967251053818041	0.999984409927665
"ENSG00000165175"	"MID1IP1"	0.0869462068961747	5.12606509623318	0.209250341135034	0.651280258956382	0.999984409927665
"ENSG00000165185"	"KIAA1958"	0.128682974806304	5.2807541670129	0.69838396035911	0.411191572131861	0.999984409927665
"ENSG00000165186"	"PTCHD1"	-0.00555256778138626	5.41185484387711	0.00506547497413069	0.95519734576316	0.999984409927665
"ENSG00000165194"	"PCDH19"	0.11129364017725	6.69247734663521	0.425707355006919	0.520018592664583	0.999984409927665
"ENSG00000165195"	"PIGA"	0.0513405231237366	3.5485310440339	0.0921636427262706	0.80355857823233	0.999984409927665
"ENSG00000165197"	"VEGFD"	-0.0193292880587878	2.11376725631696	0.0166895035214715	0.962309313643719	0.999984409927665
"ENSG00000165209"	"STRBP"	-0.0279984396692719	7.53952578908782	0.17907690994431	0.675762186991794	0.999984409927665
"ENSG00000165219"	"GAPVD1"	0.0328599787537309	6.71578518616393	0.759610498534959	0.612000009711439	0.999984409927665
"ENSG00000165233"	"CARD19"	-0.101167243421039	3.58366799420317	1.5903511091569	0.624191188815601	0.999984409927665
"ENSG00000165238"	"WNK2"	-0.0859806532743964	7.47841842829727	0.947598748594008	0.339595599505066	0.999984409927665
"ENSG00000165240"	"ATP7A"	0.137463237987712	4.07992802347401	2.32092779155326	0.407389489075977	0.999984409927665
"ENSG00000165244"	"ZNF367"	0.0537973128144315	1.93604150115956	0.195504166098796	0.905429195239797	0.999984409927665
"ENSG00000165246"	"NLGN4Y"	0.147983954259494	5.84668783691539	0.12013022516741	0.731774608952673	0.999984409927665
"ENSG00000165259"	"HDX"	0.0278856660013444	4.12489598783528	0.166190855733316	0.86529318319317	0.999984409927665
"ENSG00000165264"	"NDUFB6"	0.0250714533087066	4.83434638390962	0.125100980542967	0.842340204468928	0.999984409927665
"ENSG00000165271"	"NOL6"	-0.151762810653249	5.22035580232983	2.96572136081654	0.174680222176048	0.999984409927665
"ENSG00000165275"	"TRMT10B"	-0.00222052748974979	3.40195235810893	0.000466150762797644	0.991951459476181	0.999984409927665
"ENSG00000165280"	"VCP"	-0.0103003848979976	7.22506060757239	0.069698270272554	0.841880416449214	0.999984409927665
"ENSG00000165282"	"PIGO"	-0.0945421943629184	4.26234952273189	3.29593636599605	0.549765088610073	0.999984409927665
"ENSG00000165283"	"STOML2"	0.0497868518834441	4.51463194328413	0.487862883804902	0.725478266583166	0.999984409927665
"ENSG00000165288"	"BRWD3"	0.043589435639279	6.08115131887808	0.541501787624075	0.586181197110037	0.999984409927665
"ENSG00000165300"	"SLITRK5"	0.152387839159223	7.21883637007522	4.17229252194006	0.0516978711987888	0.999984409927665
